# Name,SeqName,Depth,Location,CruiseID,CoreID,Oxygen,Oxygen_interpolated,NO3,NO3_interpolated,NO2,NO2_interpolated,Ammonia,Ammonia_interpolated,Fe_interpolated,Mn_interpolated,Sulfate_interpolated
GS19_GC10_055_E1_S1,GS19_GC10_055_E1_S1,55,AMOR,GS19,GC10,nan,0.0485,nan,0.02144,nan,0,nan,0,0.000528,0,31.9126081615657
GS19_GC10_056_E1_S1,GS19_GC10_056_E1_S1,56,AMOR,GS19,GC10,nan,0.0472,nan,0.021288,nan,0,nan,0,0.0006336,0,31.8790211118051
GS19_GC10_057_E1_S1,GS19_GC10_057_E1_S1,57,AMOR,GS19,GC10,nan,0.0459,nan,0.021136,nan,0,nan,0,0.0007392,0,31.8454340620445
GS19_GC10_058_E1_S1,GS19_GC10_058_E1_S1,58,AMOR,GS19,GC10,nan,0.0446,nan,0.020984,nan,0,nan,0,0.0008448,0,31.811847012284
GS19_GC10_059_E1_S1,GS19_GC10_059_E1_S1,59,AMOR,GS19,GC10,nan,0.0433,nan,0.020832,nan,0,nan,0,0.0009504,0,31.7782599625234
GS19_GC10_060_E1_S1,GS19_GC10_060_E1_S1,60,AMOR,GS19,GC10,0.042,0.042,nan,0.02068,nan,0,nan,0,0.001056,0,31.7446729127629
GS19_GC10_060_E1_S2,GS19_GC10_060_E1_S2,60,AMOR,GS19,GC10,0.042,0.042,nan,0.02068,nan,0,nan,0,0.001056,0,31.7446729127629
GS19_GC10_061_E1_S1,GS19_GC10_061_E1_S1,61,AMOR,GS19,GC10,nan,0.0404,nan,0.020528,nan,0,nan,0,0.0011616,0,31.7110858630023
GS19_GC10_061_E1_S2,GS19_GC10_061_E1_S2,61,AMOR,GS19,GC10,nan,0.0404,nan,0.020528,nan,0,nan,0,0.0011616,0,31.7110858630023
GS19_GC10_062_E1_S1,GS19_GC10_062_E1_S1,62,AMOR,GS19,GC10,nan,0.0388,nan,0.020376,nan,0,nan,0,0.0012672,0,31.6774988132417
GS19_GC10_063_E1_S1,GS19_GC10_063_E1_S1,63,AMOR,GS19,GC10,nan,0.0372,nan,0.020224,nan,0,nan,0,0.0013728,0,31.6439117634812
GS19_GC10_064_E1_S1,GS19_GC10_064_E1_S1,64,AMOR,GS19,GC10,nan,0.0356,nan,0.020072,nan,0,nan,0,0.0014784,0,31.6103247137206
GS19_GC10_065_E1_S1,GS19_GC10_065_E1_S1,65,AMOR,GS19,GC10,nan,0.034,nan,0.01992,nan,0,nan,0,0.001584,0,31.57673766396
GS19_GC10_066_E1_S1,GS19_GC10_066_E1_S1,66,AMOR,GS19,GC10,nan,0.0324,nan,0.019768,nan,0,nan,0,0.0016896,0,31.5431506141995
GS19_GC10_066_E2_S1,GS19_GC10_066_E2_S1,66,AMOR,GS19,GC10,nan,0.0324,nan,0.019768,nan,0,nan,0,0.0016896,0,31.5431506141995
GS19_GC10_067_E1_S1,GS19_GC10_067_E1_S1,67,AMOR,GS19,GC10,nan,0.0308,nan,0.019616,nan,0,nan,0,0.0017952,0,31.5095635644389
GS19_GC10_068_E1_S1,GS19_GC10_068_E1_S1,68,AMOR,GS19,GC10,nan,0.0292,nan,0.019464,nan,0,nan,0,0.0019008,0,31.4759765146783
GS19_GC10_068_E2_S1,GS19_GC10_068_E2_S1,68,AMOR,GS19,GC10,nan,0.0292,nan,0.019464,nan,0,nan,0,0.0019008,0,31.4759765146783
GS19_GC10_069_E2_S1,GS19_GC10_069_E2_S1,69,AMOR,GS19,GC10,nan,0.0276,nan,0.019312,nan,0,nan,0,0.0020064,0,31.4423894649178
GS19_GC10_070_E1_S1,GS19_GC10_070_E1_S1,70,AMOR,GS19,GC10,0.026,0.026,nan,0.01916,nan,0,nan,0,0.002112,0,31.4088024151572
GS19_GC10_070_E2_S1,GS19_GC10_070_E2_S1,70,AMOR,GS19,GC10,0.026,0.026,nan,0.01916,nan,0,nan,0,0.002112,0,31.4088024151572
GS19_GC10_071_E1_S1,GS19_GC10_071_E1_S1,71,AMOR,GS19,GC10,nan,0.0249,nan,0.019008,nan,0,nan,0,0.0022176,0,31.3752153653967
GS19_GC10_072_E1_S1,GS19_GC10_072_E1_S1,72,AMOR,GS19,GC10,nan,0.0238,nan,0.018856,nan,0,nan,0,0.0023232,0,31.3416283156361
GS19_GC10_073_E1_S1,GS19_GC10_073_E1_S1,73,AMOR,GS19,GC10,nan,0.0227,nan,0.018704,nan,0,nan,0,0.0024288,0,31.3080412658755
GS19_GC10_074_E1_S1,GS19_GC10_074_E1_S1,74,AMOR,GS19,GC10,nan,0.0216,nan,0.018552,nan,0,nan,0,0.0025344,0,31.274454216115
GS19_GC10_075_E1_S1,GS19_GC10_075_E1_S1,75,AMOR,GS19,GC10,nan,0.0205,0.0184,0.0184,0,0,0,0,0.00264,0,31.2408671663544
GS19_GC10_076_E1_S1,GS19_GC10_076_E1_S1,76,AMOR,GS19,GC10,nan,0.0194,nan,0.0181565217391304,nan,0,nan,0,0.00252521739130435,0,31.2474451656121
GS19_GC10_077_E1_S1,GS19_GC10_077_E1_S1,77,AMOR,GS19,GC10,nan,0.0183,nan,0.0179130434782609,nan,0,nan,0,0.0024104347826087,0,31.2540231648698
GS19_GC10_078_E1_S1,GS19_GC10_078_E1_S1,78,AMOR,GS19,GC10,nan,0.0172,nan,0.0176695652173913,nan,0,nan,0,0.00229565217391304,0,31.2606011641275
GS19_GC10_079_E1_S1,GS19_GC10_079_E1_S1,79,AMOR,GS19,GC10,nan,0.0161,nan,0.0174260869565217,nan,0,nan,0,0.00218086956521739,0,31.2671791633852
GS19_GC10_080_E1_S1,GS19_GC10_080_E1_S1,80,AMOR,GS19,GC10,0.015,0.015,nan,0.0171826086956522,nan,0,nan,0,0.00206608695652174,0,31.2737571626429
GS19_GC10_081_E1_S1,GS19_GC10_081_E1_S1,81,AMOR,GS19,GC10,nan,0.0143,nan,0.0169391304347826,nan,0,nan,0,0.00195130434782609,0,31.2803351619007
GS19_GC10_082_E1_S1,GS19_GC10_082_E1_S1,82,AMOR,GS19,GC10,nan,0.0136,nan,0.016695652173913,nan,0,nan,0,0.00183652173913043,0,31.2869131611584
GS19_GC10_083_E1_S2,GS19_GC10_083_E1_S2,83,AMOR,GS19,GC10,nan,0.0129,nan,0.0164521739130435,nan,0,nan,0,0.00172173913043478,0,31.2934911604161
GS19_GC10_084_E1_S1,GS19_GC10_084_E1_S1,84,AMOR,GS19,GC10,nan,0.0122,nan,0.0162086956521739,nan,0,nan,0,0.00160695652173913,0,31.3000691596738
GS19_GC10_085_E1_S1,GS19_GC10_085_E1_S1,85,AMOR,GS19,GC10,nan,0.0115,nan,0.0159652173913043,nan,0,nan,0,0.00149217391304348,0,31.3066471589315
GS19_GC10_086_E1_S1,GS19_GC10_086_E1_S1,86,AMOR,GS19,GC10,nan,0.0108,nan,0.0157217391304348,nan,0,nan,0,0.00137739130434783,0,31.3132251581892
GS19_GC10_087_E1_S1,GS19_GC10_087_E1_S1,87,AMOR,GS19,GC10,nan,0.0101,nan,0.0154782608695652,nan,0,nan,0,0.00126260869565217,0,31.3198031574469
GS19_GC10_088_E1_S1,GS19_GC10_088_E1_S1,88,AMOR,GS19,GC10,nan,0.0094,nan,0.0152347826086957,nan,0,nan,0,0.00114782608695652,0,31.3263811567046
GS19_GC10_088_E2_S1,GS19_GC10_088_E2_S1,88,AMOR,GS19,GC10,nan,0.0094,nan,0.0152347826086957,nan,0,nan,0,0.00114782608695652,0,31.3263811567046
GS19_GC10_089_E2_S2,GS19_GC10_089_E2_S2,89,AMOR,GS19,GC10,nan,0.0087,nan,0.0149913043478261,nan,0,nan,0,0.00103304347826087,0,31.3329591559623
GS19_GC10_090_E1_S1,GS19_GC10_090_E1_S1,90,AMOR,GS19,GC10,0.008,0.008,nan,0.0147478260869565,nan,0,nan,0,0.000918260869565217,0,31.33953715522
GS19_GC10_091_E1_S1,GS19_GC10_091_E1_S1,91,AMOR,GS19,GC10,nan,0.00746666666666667,nan,0.014504347826087,nan,0,nan,0,0.000803478260869565,0,31.3461151544777
GS19_GC10_092_E1_S1,GS19_GC10_092_E1_S1,92,AMOR,GS19,GC10,nan,0.00693333333333333,nan,0.0142608695652174,nan,0,nan,0,0.000688695652173913,0,31.3526931537354
GS19_GC10_093_E1_S1,GS19_GC10_093_E1_S1,93,AMOR,GS19,GC10,nan,0.0064,nan,0.0140173913043478,nan,0,nan,0,0.000573913043478261,0,31.3592711529932
GS19_GC10_094_E1_S1,GS19_GC10_094_E1_S1,94,AMOR,GS19,GC10,nan,0.00586666666666667,nan,0.0137739130434783,nan,0,nan,0,0.000459130434782609,0,31.3658491522509
GS19_GC10_095_E1_S1,GS19_GC10_095_E1_S1,95,AMOR,GS19,GC10,nan,0.00533333333333333,nan,0.0135304347826087,nan,0,nan,0,0.000344347826086956,0,31.3724271515086
GS19_GC10_096_E1_S1,GS19_GC10_096_E1_S1,96,AMOR,GS19,GC10,nan,0.0048,nan,0.0132869565217391,nan,0,nan,0,0.000229565217391304,0,31.3790051507663
GS19_GC10_097_E1_S1,GS19_GC10_097_E1_S1,97,AMOR,GS19,GC10,nan,0.00426666666666667,nan,0.0130434782608696,nan,0,nan,0,0.000114782608695652,0,31.385583150024
GS19_GC10_098_E1_S1,GS19_GC10_098_E1_S1,98,AMOR,GS19,GC10,nan,0.00373333333333333,0.0128,0.0128,0,0,0,0,0,0,31.3921611492817
GS19_GC10_099_E1_S1,GS19_GC10_099_E1_S1,99,AMOR,GS19,GC10,nan,0.0032,nan,0.0125285714285714,nan,0,nan,0,0,0,31.4506751732548
GS19_GC10_100_E1_S1,GS19_GC10_100_E1_S1,100,AMOR,GS19,GC10,nan,0.00266666666666667,nan,0.0122571428571429,nan,0,nan,0,0,0,31.5091891972279
GS19_GC10_101_E1_S1,GS19_GC10_101_E1_S1,101,AMOR,GS19,GC10,nan,0.00213333333333333,nan,0.0119857142857143,nan,0,nan,0,0,0,31.567703221201
GS19_GC10_102_E1_S1,GS19_GC10_102_E1_S1,102,AMOR,GS19,GC10,nan,0.0016,nan,0.0117142857142857,nan,0,nan,0,0,0,31.6262172451742
GS19_GC10_103_E1_S1,GS19_GC10_103_E1_S1,103,AMOR,GS19,GC10,nan,0.00106666666666667,nan,0.0114428571428571,nan,0,nan,0,0,0,31.6847312691473
GS19_GC10_104_E1_S1,GS19_GC10_104_E1_S1,104,AMOR,GS19,GC10,nan,0.000533333333333334,nan,0.0111714285714286,nan,0,nan,0,0,0,31.7432452931204
GS19_GC10_105_E1_S1,GS19_GC10_105_E1_S1,105,AMOR,GS19,GC10,0,0,0.0109,0.0109,0,0,0,0,0,0,31.8017593170935
GS19_GC10_106_E1_S1,GS19_GC10_106_E1_S1,106,AMOR,GS19,GC10,0,0,nan,0.01059,nan,0,nan,0,0,0,31.6891734332709
GS19_GC10_107_E1_S1,GS19_GC10_107_E1_S1,107,AMOR,GS19,GC10,0,0,nan,0.01028,nan,0,nan,0,0,0,31.5765875494483
GS19_GC10_108_E1_S1,GS19_GC10_108_E1_S1,108,AMOR,GS19,GC10,0,0,nan,0.00997,nan,0,nan,0,0,0,31.4640016656257
GS19_GC10_109_E1_S1,GS19_GC10_109_E1_S1,109,AMOR,GS19,GC10,0,0,nan,0.00966,nan,0,nan,0,0,0,31.3514157818031
GS19_GC10_110_E1_S1,GS19_GC10_110_E1_S1,110,AMOR,GS19,GC10,0,0,nan,0.00935,nan,0,nan,0,0,0,31.2388298979805
GS19_GC10_110_E2_S1,GS19_GC10_110_E2_S1,110,AMOR,GS19,GC10,0,0,nan,0.00935,nan,0,nan,0,0,0,31.2388298979805
GS19_GC10_111_E1_S1,GS19_GC10_111_E1_S1,111,AMOR,GS19,GC10,0,0,nan,0.00904,nan,0,nan,0,0,0,31.1262440141578
GS19_GC10_112_E1_S1,GS19_GC10_112_E1_S1,112,AMOR,GS19,GC10,0,0,nan,0.00873,nan,0,nan,0,0,0,31.0136581303352
GS19_GC10_113_E1_S1,GS19_GC10_113_E1_S1,113,AMOR,GS19,GC10,0,0,nan,0.00842,nan,0,nan,0,0,0,30.9010722465126
GS19_GC10_114_E1_S1,GS19_GC10_114_E1_S1,114,AMOR,GS19,GC10,0,0,nan,0.00811,nan,0,nan,0,0,0,30.78848636269
GS19_GC10_115_E1_S1,GS19_GC10_115_E1_S1,115,AMOR,GS19,GC10,0,0,0.0078,0.0078,0,0,0,0,0,0,30.6759004788674
GS19_GC10_116_E1_S1,GS19_GC10_116_E1_S1,116,AMOR,GS19,GC10,0,0,nan,0.00751333333333333,nan,0,nan,0,0,0.00068248934964246,30.7166887362066
GS19_GC10_117_E1_S1,GS19_GC10_117_E1_S1,117,AMOR,GS19,GC10,0,0,nan,0.00722666666666667,nan,0,nan,0,0,0.00136497869928492,30.7574769935457
GS19_GC10_118_E1_S1,GS19_GC10_118_E1_S1,118,AMOR,GS19,GC10,0,0,nan,0.00694,nan,0,nan,0,0,0.00204746804892738,30.7982652508849
GS19_GC10_119_E1_S1,GS19_GC10_119_E1_S1,119,AMOR,GS19,GC10,0,0,nan,0.00665333333333333,nan,0,nan,0,0,0.00272995739856984,30.839053508224
GS19_GC10_120_E1_S1,GS19_GC10_120_E1_S1,120,AMOR,GS19,GC10,0,0,nan,0.00636666666666667,nan,0,nan,0,0,0.0034124467482123,30.8798417655632
GS19_GC10_121_E1_S1,GS19_GC10_121_E1_S1,121,AMOR,GS19,GC10,0,0,nan,0.00608,nan,0,nan,0,0,0.00409493609785476,30.9206300229024
GS19_GC10_122_E1_S1,GS19_GC10_122_E1_S1,122,AMOR,GS19,GC10,0,0,nan,0.00579333333333333,nan,0,nan,0,0,0.00477742544749722,30.9614182802415
GS19_GC10_123_E1_S1,GS19_GC10_123_E1_S1,123,AMOR,GS19,GC10,0,0,nan,0.00550666666666667,nan,0,nan,0,0,0.00545991479713968,31.0022065375807
GS19_GC10_124_E1_S1,GS19_GC10_124_E1_S1,124,AMOR,GS19,GC10,0,0,nan,0.00522,nan,0,nan,0,0,0.00614240414678214,31.0429947949198
GS19_GC10_125_E1_S1,GS19_GC10_125_E1_S1,125,AMOR,GS19,GC10,0,0,nan,0.00493333333333333,nan,0,nan,0,0,0.0068248934964246,31.083783052259
GS19_GC10_126_E1_S1,GS19_GC10_126_E1_S1,126,AMOR,GS19,GC10,0,0,nan,0.00464666666666667,nan,0,nan,0,0,0.00750738284606706,31.1245713095982
GS19_GC10_127_E1_S1,GS19_GC10_127_E1_S1,127,AMOR,GS19,GC10,0,0,nan,0.00436,nan,0,nan,0,0,0.00818987219570952,31.1653595669373
GS19_GC10_128_E1_S1,GS19_GC10_128_E1_S1,128,AMOR,GS19,GC10,0,0,nan,0.00407333333333333,nan,0,nan,0,0,0.00887236154535198,31.2061478242765
GS19_GC10_129_E1_S1,GS19_GC10_129_E1_S1,129,AMOR,GS19,GC10,0,0,nan,0.00378666666666667,nan,0,nan,0,0,0.00955485089499444,31.2469360816156
GS19_GC10_130_E1_S1,GS19_GC10_130_E1_S1,130,AMOR,GS19,GC10,0,0,0.0035,0.0035,0,0,0,0,0,0.0102373402446369,31.2877243389548
GS19_GC10_131_E1_S1,GS19_GC10_131_E1_S1,131,AMOR,GS19,GC10,0,0,nan,0.003325,nan,0,nan,0.000125,0,0.0117809024270733,31.2811139392046
GS19_GC10_132_E1_S1,GS19_GC10_132_E1_S1,132,AMOR,GS19,GC10,0,0,nan,0.00315,nan,0,nan,0.00025,0,0.0133244646095097,31.2745035394545
GS19_GC10_133_E1_S1,GS19_GC10_133_E1_S1,133,AMOR,GS19,GC10,0,0,nan,0.002975,nan,0,nan,0.000375,0,0.0148680267919461,31.2678931397043
GS19_GC10_133_E2_S1,GS19_GC10_133_E2_S1,133,AMOR,GS19,GC10,0,0,nan,0.002975,nan,0,nan,0.000375,0,0.0148680267919461,31.2678931397043
GS19_GC10_134_E1_S1,GS19_GC10_134_E1_S1,134,AMOR,GS19,GC10,0,0,nan,0.0028,nan,0,nan,0.0005,0,0.0164115889743825,31.2612827399542
GS19_GC10_135_E1_S1,GS19_GC10_135_E1_S1,135,AMOR,GS19,GC10,0,0,nan,0.002625,nan,0,nan,0.000625,0,0.0179551511568189,31.254672340204
GS19_GC10_135_E1_S2,GS19_GC10_135_E1_S2,135,AMOR,GS19,GC10,0,0,nan,0.002625,nan,0,nan,0.000625,0,0.0179551511568189,31.254672340204
GS19_GC10_136_E1_S1,GS19_GC10_136_E1_S1,136,AMOR,GS19,GC10,0,0,nan,0.00245,nan,0,nan,0.00075,0,0.0194987133392553,31.2480619404539
GS19_GC10_137_E1_S1,GS19_GC10_137_E1_S1,137,AMOR,GS19,GC10,0,0,nan,0.002275,nan,0,nan,0.000875,0,0.0210422755216917,31.2414515407037
GS19_GC10_137_E1_S2,GS19_GC10_137_E1_S2,137,AMOR,GS19,GC10,0,0,nan,0.002275,nan,0,nan,0.000875,0,0.0210422755216917,31.2414515407037
GS19_GC10_138_E1_S1,GS19_GC10_138_E1_S1,138,AMOR,GS19,GC10,0,0,nan,0.0021,nan,0,nan,0.001,0,0.0225858377041281,31.2348411409536
GS19_GC10_138_E1_S2,GS19_GC10_138_E1_S2,138,AMOR,GS19,GC10,0,0,nan,0.0021,nan,0,nan,0.001,0,0.0225858377041281,31.2348411409536
GS19_GC10_139_E1_S1,GS19_GC10_139_E1_S1,139,AMOR,GS19,GC10,0,0,nan,0.001925,nan,0,nan,0.001125,0,0.0241293998865645,31.2282307412034
GS19_GC10_139_E1_S2,GS19_GC10_139_E1_S2,139,AMOR,GS19,GC10,0,0,nan,0.001925,nan,0,nan,0.001125,0,0.0241293998865645,31.2282307412034
GS19_GC10_140_E2_S1,GS19_GC10_140_E2_S1,140,AMOR,GS19,GC10,0,0,nan,0.00175,nan,0,nan,0.00125,0,0.0256729620690009,31.2216203414533
GS19_GC10_141_E1_S1,GS19_GC10_141_E1_S1,141,AMOR,GS19,GC10,0,0,nan,0.001575,nan,0,nan,0.001375,0,0.0272165242514372,31.2150099417031
GS19_GC10_141_E1_S2,GS19_GC10_141_E1_S2,141,AMOR,GS19,GC10,0,0,nan,0.001575,nan,0,nan,0.001375,0,0.0272165242514372,31.2150099417031
GS19_GC10_142_E1_S1,GS19_GC10_142_E1_S1,142,AMOR,GS19,GC10,0,0,nan,0.0014,nan,0,nan,0.0015,0,0.0287600864338736,31.2083995419529
GS19_GC10_143_E1_S1,GS19_GC10_143_E1_S1,143,AMOR,GS19,GC10,0,0,nan,0.001225,nan,0,nan,0.001625,0,0.03030364861631,31.2017891422028
GS19_GC10_143_E1_S2,GS19_GC10_143_E1_S2,143,AMOR,GS19,GC10,0,0,nan,0.001225,nan,0,nan,0.001625,0,0.03030364861631,31.2017891422028
GS19_GC10_144_E1_S1,GS19_GC10_144_E1_S1,144,AMOR,GS19,GC10,0,0,nan,0.00105,nan,0,nan,0.00175,0,0.0318472107987464,31.1951787424526
GS19_GC10_145_E1_S1,GS19_GC10_145_E1_S1,145,AMOR,GS19,GC10,0,0,nan,0.000875,nan,0,nan,0.001875,0,0.0333907729811828,31.1885683427025
GS19_GC10_146_E1_S1,GS19_GC10_146_E1_S1,146,AMOR,GS19,GC10,0,0,nan,0.0007,nan,0,nan,0.002,0,0.0349343351636192,31.1819579429523
GS19_GC10_147_E1_S1,GS19_GC10_147_E1_S1,147,AMOR,GS19,GC10,0,0,nan,0.000525,nan,0,nan,0.002125,0,0.0364778973460556,31.1753475432022
GS19_GC10_148_E1_S1,GS19_GC10_148_E1_S1,148,AMOR,GS19,GC10,0,0,nan,0.00035,nan,0,nan,0.00225,0,0.038021459528492,31.168737143452
GS19_GC10_149_E1_S1,GS19_GC10_149_E1_S1,149,AMOR,GS19,GC10,0,0,nan,0.000175,nan,0,nan,0.002375,0,0.0395650217109284,31.1621267437019
GS19_GC10_150_E1_S1,GS19_GC10_150_E1_S1,150,AMOR,GS19,GC10,0,0,0,0,0,0,0.0025,0.0025,0,0.0411085838933648,31.1555163439517
GS19_GC10_151_E1_S1,GS19_GC10_151_E1_S1,151,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00276666666666667,0,0.0424677004031934,31.1900426816573
GS19_GC10_152_E2_S1,GS19_GC10_152_E2_S1,152,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00303333333333333,0,0.0438268169130221,31.2245690193629
GS19_GC10_153_E2_S1,GS19_GC10_153_E2_S1,153,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.0033,0,0.0451859334228507,31.2590953570685
GS19_GC10_154_E2_S1,GS19_GC10_154_E2_S1,154,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00356666666666667,0,0.0465450499326794,31.2936216947741
GS19_GC10_155_E1_S1,GS19_GC10_155_E1_S1,155,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00383333333333333,0,0.047904166442508,31.3281480324797
GS19_GC10_156_E1_S1,GS19_GC10_156_E1_S1,156,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.0041,0,0.0492632829523367,31.3626743701853
GS19_GC10_157_E1_S1,GS19_GC10_157_E1_S1,157,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00436666666666667,0,0.0506223994621653,31.3972007078909
GS19_GC10_158_E1_S1,GS19_GC10_158_E1_S1,158,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00463333333333333,0,0.0519815159719939,31.4317270455965
GS19_GC10_159_E1_S1,GS19_GC10_159_E1_S1,159,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.0049,0,0.0533406324818226,31.4662533833021
GS19_GC10_160_E1_S1,GS19_GC10_160_E1_S1,160,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00516666666666667,0,0.0546997489916512,31.5007797210077
GS19_GC10_161_E1_S1,GS19_GC10_161_E1_S1,161,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00543333333333333,0,0.0560588655014798,31.5353060587133
GS19_GC10_162_E1_S1,GS19_GC10_162_E1_S1,162,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.0057,0,0.0574179820113085,31.5698323964189
GS19_GC10_163_E1_S1,GS19_GC10_163_E1_S1,163,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00596666666666667,0,0.0587770985211371,31.6043587341245
GS19_GC10_164_E1_S1,GS19_GC10_164_E1_S1,164,AMOR,GS19,GC10,0,0,nan,0,nan,0,nan,0.00623333333333333,0,0.0601362150309658,31.6388850718301
GS19_GC10_165_E1_S1,GS19_GC10_165_E1_S1,165,AMOR,GS19,GC10,0,0,0,0,0,0,0.0065,0.0065,0,0.0614953315407944,31.6734114095357
GS19_GC10_166_E1_S1,GS19_GC10_166_E1_S1,166,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_167_E1_S1,GS19_GC10_167_E1_S1,167,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_168_E1_S1,GS19_GC10_168_E1_S1,168,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_169_E1_S1,GS19_GC10_169_E1_S1,169,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_170_E1_S1,GS19_GC10_170_E1_S1,170,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_171_E1_S1,GS19_GC10_171_E1_S1,171,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_172_E1_S1,GS19_GC10_172_E1_S1,172,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC10_173_E1_S1,GS19_GC10_173_E1_S1,173,AMOR,GS19,GC10,0,0,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC05_003,GS19_GC05_3cm,3,AMOR,GS19,GC05,nan,0.194222222222222,nan,nan,nan,nan,nan,nan,nan,nan,nan
GS19_GC05_005,GS19_GC05_5cm,5,AMOR,GS19,GC05,nan,0.178444444444444,0.02729,0.02729,0,0,0,0,0,0,26.7829
GS19_GC05_010,GS19_GC05_10cm,10,AMOR,GS19,GC05,0.139,0.139,0.02878,0.02878,0,0,0,0,0,0,27.949
GS19_GC05_030,GS19_GC05_30cm,30,AMOR,GS19,GC05,0.075,0.075,0.02827,0.02827,0,0,0,0,0,0,28.315
GS19_GC05_040,GS19_GC05_40cm,40,AMOR,GS19,GC05,0.06,0.06,0.02758,0.02758,0,0,0,0,0,0,27.8045
GS19_GC05_080,GS19_GC05_80cm,80,AMOR,GS19,GC05,0.016,0.016,nan,0.022838,nan,0,nan,0,0,4.15E-05,28.1343
GS19_GC05_102.5,GS19_GC05_102_5cm,102.5,AMOR,GS19,GC05,nan,0.00225,nan,0.017975,nan,0,nan,0,0,0.0001729,28.06225
GS19_GC05_105,GS19_GC05_105cm,105,AMOR,GS19,GC05,nan,0.0016,nan,0.0174,nan,0,nan,0,0,0.00013832,27.7058
GS19_GC05_107.5,GS19_GC05_107_5cm,107.5,AMOR,GS19,GC05,nan,0.00095,nan,0.016825,nan,0,nan,0,0,0.00010374,27.34935
GS19_GC05_110,GS19_GC05_110cm,110,AMOR,GS19,GC05,0.0003,0.0003,nan,0.01625,nan,0,nan,0,0,6.92E-05,26.9929
GS19_GC05_112.5,GS19_GC05_112_5cm,112.5,AMOR,GS19,GC05,0,0,nan,0.015675,nan,0,nan,0,0,3.46E-05,26.63645
GS19_GC05_115,GS19_GC05_115cm,115,AMOR,GS19,GC05,0,0,0.0151,0.0151,0,0,0,0,0,0,26.28
GS19_GC05_130,GS19_GC05_130cm,130,AMOR,GS19,GC05,0,0,0.012,0.012,0,0,0,0,0,0.00792069833333333,27.804
GS19_GC05_160,GS19_GC05_160cm,160,AMOR,GS19,GC05,0,0,0.006,0.006,0,0,0.00095,0.00095,0,0.023762095,28.038
GS19_GC05_190,GS19_GC05_190cm,190,AMOR,GS19,GC05,0,0,0.00165,0.00165,0,0,0.0031,0.0031,0,0.054540615,28.606
GS19_GC05_220,GS19_GC05_220cm,220,AMOR,GS19,GC05,0,0,0,0,0,0,0.0059,0.0059,0,0.083561285,27.805
GS19_GC05_276,GS19_GC05_276cm,276,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0145066666666667,0,0.113527201866667,28.0200266666667
GS19_GC05_286,GS19_GC05_280cm,286,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0164,0,0.116984523,28.63184
GS19_GC05_280,GS19_GC05_286cm,280,AMOR,GS19,GC05,0,0,0,0,0,0,0.0152,0.0152,0,0.115166826,27.9968
GS19_GC05_306,GS19_GC05_306cm,306,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0204,0,0.123043513,30.74864
GS19_GC05_310,GS19_GC05_310cm,310,AMOR,GS19,GC05,0,0,0,0,0,0,0.0212,0.0212,0,0.124255311,31.172
GS19_GC05_313,GS19_GC05_313cm,313,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.02169,0,0.1249938371,30.87315
GS19_GC05_315,GS19_GC05_315cm,315,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0220166666666667,0,0.125486187833333,30.6739166666667
GS19_GC05_328,GS19_GC05_328cm,328,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.02414,0,0.1286864676,29.3789
GS19_GC05_333,GS19_GC05_333cm,333,AMOR,GS19,GC05,0,0,nan,0,nan,0,nan,0.0249566666666667,0,0.129917344433333,28.8808166666667
GS19_GC05_340,GS19_GC05_340cm,340,AMOR,GS19,GC05,0,0,0,0,0,0,0.0261,0.0261,0,0.131640572,28.1835
