Name,Core,CruiseID,CoreID,Depth,Oxygen,NO3,NOx,NH4,Mn,Fe
GS15_GC01_120,GS15_GC01,GS15,GC01,120,0,NA,NA,NA,NA,NA
GS15_GC01_125,GS15_GC01,GS15,GC01,125,NA,0,0,0.00509,0.0458379465449,0.00056307721584385
GS15_GC01_130,GS15_GC01,GS15,GC01,130,0,NA,NA,NA,NA,NA
GS15_GC01_155,GS15_GC01,GS15,GC01,155,NA,0,0,0.0125,0.0744328444239,5.12E-05
GS15_GC01_160,GS15_GC01,GS15,GC01,160,0,NA,NA,NA,NA,NA
GS15_GC01_185,GS15_GC01,GS15,GC01,185,NA,0,0,0.02162,0.0926682186618,3.79E-05
GS15_GC01_190,GS15_GC01,GS15,GC01,190,0,NA,NA,NA,NA,NA
GS15_GC01_215,GS15_GC01,GS15,GC01,215,NA,0,0,0.03088,0.1074215388309,0.00081677612152372
GS15_GC01_220,GS15_GC01,GS15,GC01,220,0,NA,NA,NA,NA,NA
GS15_GC01_250,GS15_GC01,GS15,GC01,250,NA,NA,NA,NA,NA,NA
GS15_GC01_255,GS15_GC01,GS15,GC01,255,NA,0,0,0.04521,0.1183153656193,0
GS15_GC01_260,GS15_GC01,GS15,GC01,260,0,NA,NA,NA,NA,NA
GS15_GC01_280,GS15_GC01,GS15,GC01,280,NA,NA,NA,NA,NA,NA
GS15_GC01_285,GS15_GC01,GS15,GC01,285,NA,0,0,0.05597,0.1258160483494,0
GS15_GC01_290,GS15_GC01,GS15,GC01,290,0,NA,NA,NA,NA,NA
GS15_GC01_310,GS15_GC01,GS15,GC01,310,NA,NA,NA,NA,NA,NA
GS15_GC01_315,GS15_GC01,GS15,GC01,315,NA,0,0,0.06737,0.1297063167498,0
GS15_GC01_320,GS15_GC01,GS15,GC01,320,0,NA,NA,NA,NA,NA
GS15_GC01_340,GS15_GC01,GS15,GC01,340,NA,NA,NA,NA,NA,NA
GS15_GC01_345,GS15_GC01,GS15,GC01,345,NA,0,0,0.07751,0.126237031295,0
GS15_GC01_350,GS15_GC01,GS15,GC01,350,0,NA,NA,NA,NA,NA
GS15_GC01_364,GS15_GC01,GS15,GC01,364,NA,NA,NA,NA,NA,NA
GS15_GC01_365,GS15_GC01,GS15,GC01,365,NA,NA,NA,NA,NA,NA
GS15_GC01_368,GS15_GC01,GS15,GC01,368,NA,NA,NA,NA,NA,NA
GS15_GC01_370,GS15_GC01,GS15,GC01,370,NA,NA,NA,NA,NA,NA
GS15_GC01_375,GS15_GC01,GS15,GC01,375,NA,0,0,0.08568,0.1175929578575,0.0159492720170346
GS15_GC01_380,GS15_GC01,GS15,GC01,380,0,NA,NA,NA,NA,NA
GS15_GC01_385,GS15_GC01,GS15,GC01,385,NA,0,0,0.09075,0.1104344716856,0.011646944144789
GS15_GC01_390,GS15_GC01,GS15,GC01,390,NA,NA,NA,NA,NA,NA
GS15_GC01_395,GS15_GC01,GS15,GC01,395,0,NA,NA,NA,NA,NA
GS16_GC04_1,GS16_GC04,GS16,GC04,1,0.207,NA,NA,NA,NA,NA
GS16_GC04_2,GS16_GC04,GS16,GC04,2,NA,NA,NA,NA,NA,NA
GS16_GC04_3,GS16_GC04,GS16,GC04,3,NA,0.02696,0.02696,0,0,0.00045395853
GS16_GC04_5,GS16_GC04,GS16,GC04,5,0.171,NA,NA,NA,NA,NA
GS16_GC04_8,GS16_GC04,GS16,GC04,8,NA,0.02799,0.02799,0,0,0.00041711659
GS16_GC04_10,GS16_GC04,GS16,GC04,10,NA,NA,NA,NA,NA,NA
GS16_GC04_15,GS16_GC04,GS16,GC04,15,NA,0.02843,0.02843,0,0,0.00039160175
GS16_GC04_20,GS16_GC04,GS16,GC04,20,0.094,NA,NA,NA,NA,NA
GS16_GC04_25,GS16_GC04,GS16,GC04,25,NA,0.02831,0.02831,0,0,0.00033156316
GS16_GC04_30,GS16_GC04,GS16,GC04,30,NA,NA,NA,NA,NA,NA
GS16_GC04_35,GS16_GC04,GS16,GC04,35,NA,0.0274,0.0274,0,0,0.00035885904
GS16_GC04_43,GS16_GC04,GS16,GC04,43,NA,NA,NA,NA,NA,NA
GS16_GC04_45,GS16_GC04,GS16,GC04,45,NA,0.02627,0.02627,0,0,0.00035919874
GS16_GC04_50,GS16_GC04,GS16,GC04,50,0.052,NA,NA,NA,NA,NA
GS16_GC04_54,GS16_GC04,GS16,GC04,54,NA,0.0246,0.0246,0,0,0.00038203943
GS16_GC04_65,GS16_GC04,GS16,GC04,65,NA,0.0236,0.0236,0,0,0.00038839312
GS16_GC04_75,GS16_GC04,GS16,GC04,75,0.0265,0.02281,0.02281,0,0,0.00040543041
GS16_GC04_85,GS16_GC04,GS16,GC04,85,NA,0.0213,0.0213,0,0,0.00041978167
GS16_GC04_95,GS16_GC04,GS16,GC04,95,NA,0.01918,0.01918,0,0,0.00037294716
GS16_GC04_100,GS16_GC04,GS16,GC04,100,0.0075,NA,NA,NA,NA,NA
GS16_GC04_105,GS16_GC04,GS16,GC04,105,NA,0.01763,0.01763,0,0,0.00038044579
GS16_GC04_115,GS16_GC04,GS16,GC04,115,NA,0.01564,0.01564,0,0,0.0003570226
GS16_GC04_120,GS16_GC04,GS16,GC04,120,NA,0.01489,0.01489,0,0.00209869924,0.00047849634
GS16_GC04_125,GS16_GC04,GS16,GC04,125,0.0015,NA,NA,NA,NA,NA
GS16_GC04_135,GS16_GC04,GS16,GC04,135,NA,0.01147,0.01147,0,0.01716903624,0.00029451122
GS16_GC04_145,GS16_GC04,GS16,GC04,145,NA,NA,NA,NA,NA,NA
GS16_GC04_150,GS16_GC04,GS16,GC04,150,0,0.00842,0.00842,0,0.03389883533,0.00037240597
GS16_GC04_155,GS16_GC04,GS16,GC04,155,0,NA,NA,NA,NA,NA
GS16_GC04_158,GS16_GC04,GS16,GC04,158,0,0.00622,0.00682,0,0.03922126215,0.00036542562
GS16_GC04_160,GS16_GC04,GS16,GC04,160,0,NA,NA,NA,NA,NA
GS16_GC04_169,GS16_GC04,GS16,GC04,169,0,0.003706,0.00471,0,0.04701001079,0.00037328973
GS16_GC04_170,GS16_GC04,GS16,GC04,170,0,NA,NA,NA,NA,NA
GS16_GC04_189,GS16_GC04,GS16,GC04,189,0,0.000819,0.0013,0.00073,0.05987313564,0.00054980088
GS16_GC04_190,GS16_GC04,GS16,GC04,190,0,NA,NA,NA,NA,NA
GS16_GC04_205,GS16_GC04,GS16,GC04,205,0,0,0,0.00092,0.07123935788,0.00052209466
GS16_GC04_220,GS16_GC04,GS16,GC04,220,0,0,0,0.00181,0.07886637526,0.0004538929
GS16_GC04_240,GS16_GC04,GS16,GC04,240,0,0,0,0.0032,0.08976815035,0.000363999
GS16_GC04_250,GS16_GC04,GS16,GC04,250,0,NA,NA,NA,NA,NA
GS16_GC04_260,GS16_GC04,GS16,GC04,260,0,0,0,0.00442,0.09734242768,0.00046382909
GS16_GC04_270,GS16_GC04,GS16,GC04,270,0,NA,NA,NA,NA,NA
GS16_GC04_279,GS16_GC04,GS16,GC04,279,0,0,0,0.0058,0.10110699095,0.0003640696
GS16_GC04_280,GS16_GC04,GS16,GC04,280,0,NA,NA,NA,NA,NA
GS16_GC04_298,GS16_GC04,GS16,GC04,298,0,0,0,0.00678,0.10417812163,0.00035800866
GS16_GC04_300,GS16_GC04,GS16,GC04,300,0,NA,NA,NA,NA,NA
GS16_GC04_306,GS16_GC04,GS16,GC04,306,0,0,0,0.00684,0.10638519755,0.00036645624
GS16_GC05_2,GS16_GC05,GS16,GC05,2,0.1565,NA,NA,NA,NA,NA
GS16_GC05_3,GS16_GC05,GS16,GC05,3,NA,0.03001,0.03001,0,0,0.00034028617
GS16_GC05_5,GS16_GC05,GS16,GC05,5,NA,NA,NA,NA,NA,NA
GS16_GC05_8,GS16_GC05,GS16,GC05,8,NA,0.02698,0.02698,0,0,0.00046610606
GS16_GC05_10,GS16_GC05,GS16,GC05,10,0.0845,NA,NA,NA,NA,NA
GS16_GC05_15,GS16_GC05,GS16,GC05,15,0.0604,NA,NA,NA,NA,NA
GS16_GC05_17,GS16_GC05,GS16,GC05,17,NA,0.02585,0.02585,0,0,0.00034102501
GS16_GC05_20,GS16_GC05,GS16,GC05,20,NA,NA,NA,NA,NA,NA
GS16_GC05_25,GS16_GC05,GS16,GC05,25,0.027,NA,NA,NA,NA,NA
GS16_GC05_26,GS16_GC05,GS16,GC05,26,NA,0.02229,0.02229,0,0,0.0003768528
GS16_GC05_30,GS16_GC05,GS16,GC05,30,0.0154,NA,NA,NA,NA,NA
GS16_GC05_32,GS16_GC05,GS16,GC05,32,NA,0.0188,0.0188,0,0,0.00036115383
GS16_GC05_35,GS16_GC05,GS16,GC05,35,NA,NA,NA,NA,NA,NA
GS16_GC05_38,GS16_GC05,GS16,GC05,38,NA,0.0159,0.0159,0,0,0.00039855419
GS16_GC05_40,GS16_GC05,GS16,GC05,40,0,NA,NA,NA,NA,NA
GS16_GC05_43,GS16_GC05,GS16,GC05,43,NA,0.0123,0.0123,0,0.00291792563,0.00036894826
GS16_GC05_45,GS16_GC05,GS16,GC05,45,NA,NA,NA,NA,NA,NA
GS16_GC05_48,GS16_GC05,GS16,GC05,48,NA,0.00888,0.00888,0,0.01140638,0.00036773869
GS16_GC05_50,GS16_GC05,GS16,GC05,50,0,NA,NA,NA,NA,NA
GS16_GC05_52,GS16_GC05,GS16,GC05,52,NA,0.00552,0.00552,0,0.02118720864,0.00040179896
GS16_GC05_55,GS16_GC05,GS16,GC05,55,NA,NA,NA,NA,NA,NA
GS16_GC05_60,GS16_GC05,GS16,GC05,60,0,0.00186,0.00186,0.0004,0.03141627984,0.00043362286
GS16_GC05_70,GS16_GC05,GS16,GC05,70,NA,0,0,0.0014,0.04086973119,0.0071932272
GS16_GC05_75,GS16_GC05,GS16,GC05,75,NA,NA,NA,NA,NA,NA
GS16_GC05_80,GS16_GC05,GS16,GC05,80,0,NA,NA,NA,NA,NA
GS16_GC05_90,GS16_GC05,GS16,GC05,90,NA,0,0,0.01237,0.0634061716,0.0411435047
GS16_GC05_100,GS16_GC05,GS16,GC05,100,NA,NA,NA,NA,NA,NA
GS16_GC05_105,GS16_GC05,GS16,GC05,105,0,NA,NA,NA,NA,NA
GS16_GC05_108,GS16_GC05,GS16,GC05,108,NA,0,0,0.02923,0.08809964476,0.04086360461
GS16_GC05_128,GS16_GC05,GS16,GC05,128,NA,0,0,0.04041,0.10435271598,0.01507810225
GS16_GC05_130,GS16_GC05,GS16,GC05,130,NA,NA,NA,NA,NA,NA
GS16_GC05_140,GS16_GC05,GS16,GC05,140,0,0,0,0.04737,0.12175212892,0.0164681627
GS16_GC05_155,GS16_GC05,GS16,GC05,155,NA,NA,NA,NA,NA,NA
GS16_GC05_158,GS16_GC05,GS16,GC05,158,NA,0,0,0.05712,0.13834334124,0.00038116761
GS16_GC05_160,GS16_GC05,GS16,GC05,160,NA,NA,NA,NA,NA,NA
GS16_GC05_172,GS16_GC05,GS16,GC05,172,NA,0,0,0.06591,0.13111396847,0.01167459535
GS16_GC05_188,GS16_GC05,GS16,GC05,188,NA,0,0,0.07593,0.1226675223,0.01980972765
GS16_GC05_190,GS16_GC05,GS16,GC05,190,0,NA,NA,NA,NA,NA
GS16_GC05_205,GS16_GC05,GS16,GC05,205,NA,NA,NA,NA,NA,NA
GS16_GC05_207,GS16_GC05,GS16,GC05,207,NA,0,0,0.08859,0.11776309018,0.05186013818
GS16_GC05_218,GS16_GC05,GS16,GC05,218,NA,0,0,0.09186,0.11647033094,0.05171138777
GS16_GC05_220,GS16_GC05,GS16,GC05,220,NA,NA,NA,NA,NA,NA
GS16_GC05_230,GS16_GC05,GS16,GC05,230,0,NA,NA,NA,NA,NA
GS16_GC05_240,GS16_GC05,GS16,GC05,240,NA,0,0,0.1074,0.08328085097,0.01374436058
GS16_GC05_250,GS16_GC05,GS16,GC05,250,NA,NA,NA,NA,NA,NA
GS16_GC05_252,GS16_GC05,GS16,GC05,252,NA,0,0,0.11178,0.09298529704,0.04634144489
GS16_GC05_275,GS16_GC05,GS16,GC05,275,0,NA,NA,NA,NA,NA
GS16_GC05_280,GS16_GC05,GS16,GC05,280,0,NA,NA,NA,NA,NA
GS16_GC05_282,GS16_GC05,GS16,GC05,282,NA,0,0,0.12891,0.10291584582,0.12429063353
GS16_GC05_305,GS16_GC05,GS16,GC05,305,NA,NA,NA,NA,NA,NA
GS16_GC05_310,GS16_GC05,GS16,GC05,310,NA,NA,NA,NA,NA,NA
GS16_GC05_314,GS16_GC05,GS16,GC05,314,NA,0,0,0.14802,0.10043681216,0.13679123104
GS16_GC05_330,GS16_GC05,GS16,GC05,330,0,NA,NA,NA,NA,NA
GS16_GC05_340,GS16_GC05,GS16,GC05,340,NA,0,0,0.16071,0.09739598362,0.15389349802
GS16_GC05_342,GS16_GC05,GS16,GC05,342,NA,NA,NA,NA,NA,NA
GS16_GC05_350,GS16_GC05,GS16,GC05,350,0,NA,NA,NA,NA,NA
GS16_GC05_354,GS16_GC05,GS16,GC05,354,NA,0,0,0.16632,0.0978229376,0.16031485557
GS16_GC06_0,GS16_GC06,GS16,GC06,0,NA,NA,NA,NA,NA,NA
GS16_GC06_3,GS16_GC06,GS16,GC06,3,0.236,0.02948,0.02948,0,0.00003572763,0.00052807523
GS16_GC06_5,GS16_GC06,GS16,GC06,5,NA,NA,NA,NA,NA,NA
GS16_GC06_6,GS16_GC06,GS16,GC06,6,0.071,NA,NA,NA,NA,NA
GS16_GC06_7,GS16_GC06,GS16,GC06,7,NA,0.02883,0.02883,0,0.00002809041,0.00056851892
GS16_GC06_10,GS16_GC06,GS16,GC06,10,0.0345,NA,NA,NA,NA,NA
GS16_GC06_15,GS16_GC06,GS16,GC06,15,0.0105,0.02527,0.02527,0,0.00002999198,0.0004430305
GS16_GC06_20,GS16_GC06,GS16,GC06,20,NA,NA,NA,NA,NA,NA
GS16_GC06_23,GS16_GC06,GS16,GC06,23,NA,0.01882,0.01882,0,0.00002578551,0.00036601126
GS16_GC06_25,GS16_GC06,GS16,GC06,25,0,NA,NA,NA,NA,NA
GS16_GC06_29,GS16_GC06,GS16,GC06,29,0,0.01491,0.01491,0,0.00151621161,0.00038435157
GS16_GC06_30,GS16_GC06,GS16,GC06,30,0,NA,NA,NA,NA,NA
GS16_GC06_35,GS16_GC06,GS16,GC06,35,0,0.01075,0.01075,0,0.01236999606,0.00047508633
GS16_GC06_40,GS16_GC06,GS16,GC06,40,0,NA,NA,NA,NA,NA
GS16_GC06_45,GS16_GC06,GS16,GC06,45,0,0.00495,0.00495,0,0.03029616729,0.00042778137
GS16_GC06_50,GS16_GC06,GS16,GC06,50,0,NA,NA,NA,NA,NA
GS16_GC06_55,GS16_GC06,GS16,GC06,55,0,NA,NA,NA,NA,NA
GS16_GC06_60,GS16_GC06,GS16,GC06,60,0,0,0,0.00301,0.05541715376,0.00123993109
GS16_GC06_75,GS16_GC06,GS16,GC06,75,0,NA,NA,NA,NA,NA
GS16_GC06_80,GS16_GC06,GS16,GC06,80,0,0,0,0.01347,0.09019437747,0.00040233914
GS16_GC06_90,GS16_GC06,GS16,GC06,90,0,0,0,0.02185,0.1031923937,0.00569770979
GS16_GC06_100,GS16_GC06,GS16,GC06,100,0,NA,NA,NA,NA,NA
GS16_GC06_105,GS16_GC06,GS16,GC06,105,0,NA,NA,NA,NA,NA
GS16_GC06_110,GS16_GC06,GS16,GC06,110,0,0,0,0.03437,0.11548416407,0.01893588018
GS16_GC06_125,GS16_GC06,GS16,GC06,125,0,0,0,0.04214,0.12510528484,0.01184212588
GS16_GC06_130,GS16_GC06,GS16,GC06,130,0,NA,NA,NA,NA,NA
GS16_GC06_140,GS16_GC06,GS16,GC06,140,0,0,0,0.04911,0.12857051317,0.00494579587
GS16_GC06_150,GS16_GC06,GS16,GC06,150,0,0,0,0.05787,0.13805772051,0.00039553067
GS16_GC06_155,GS16_GC06,GS16,GC06,155,0,NA,NA,NA,NA,NA
GS16_GC06_160,GS16_GC06,GS16,GC06,160,0,NA,NA,NA,NA,NA
GS16_GC06_165,GS16_GC06,GS16,GC06,165,0,0,0,0.06694,0.14179232393,0.00070655457
GS16_GC06_172,GS16_GC06,GS16,GC06,172,0,NA,NA,NA,NA,NA
GS16_GC06_180,GS16_GC06,GS16,GC06,180,0,0,0,0.07716,0.13820648555,0.00957391763
GS16_GC06_190,GS16_GC06,GS16,GC06,190,0,0,0,0.08565,0.13793710726,0.00803972026
GS16_GC06_200,GS16_GC06,GS16,GC06,200,0,NA,NA,NA,NA,NA
GS16_GC06_215,GS16_GC06,GS16,GC06,215,0,0,0,0.09604,0.13715137067,0.00055017429
GS16_GC06_220,GS16_GC06,GS16,GC06,220,0,NA,NA,NA,NA,NA
GS16_GC06_230,GS16_GC06,GS16,GC06,230,0,0,0,0.10568,0.13304203934,0.00252032098
GS16_GC06_247,GS16_GC06,GS16,GC06,247,0,0,0,0.11777,0.12999708619,0.01740246331
GS16_GC06_250,GS16_GC06,GS16,GC06,250,0,NA,NA,NA,NA,NA
GS16_GC06_260,GS16_GC06,GS16,GC06,260,0,0,0,0.1246,0.12982914454,0.07113794603
GS16_GC06_277,GS16_GC06,GS16,GC06,277,0,0,0,0.1356,0.12588690108,0.08036729868
GS16_GC06_280,GS16_GC06,GS16,GC06,280,0,NA,NA,NA,NA,NA
GS16_GC06_291,GS16_GC06,GS16,GC06,291,0,0,0,0.1406,0.11963931227,0.04223234355
GS16_GC06_302,GS16_GC06,GS16,GC06,302,0,0,0,0.1456,0.11637425684,0.08167480309
GS16_GC06_310,GS16_GC06,GS16,GC06,310,0,NA,NA,NA,NA,NA
GS16_GC06_318,GS16_GC06,GS16,GC06,318,0,0,0,0.15375,0.11929305525,0.10952362257
GS16_GC06_330,GS16_GC06,GS16,GC06,330,0,NA,NA,NA,NA,NA
GS16_GC06_335,GS16_GC06,GS16,GC06,335,0,0,0,0.1627,0.11959593097,0.11411992585
GS16_GC06_340,GS16_GC06,GS16,GC06,340,0,NA,NA,NA,NA,NA
GS16_GC06_347,GS16_GC06,GS16,GC06,347,0,0,0,0.16965,0.11775738398,0.11735973388
GS16_GC06_350,GS16_GC06,GS16,GC06,350,0,NA,NA,NA,NA,NA
GS16_GC07_3,GS16_GC07,GS16,GC07,3,0.017,0.02132,0.02132,0.00055,0.00016475855,0.00045914872
GS16_GC07_5,GS16_GC07,GS16,GC07,5,NA,NA,NA,NA,NA,NA
GS16_GC07_7,GS16_GC07,GS16,GC07,7,0.002,0.0033,0.00512,0.0009,0.0143496777,0.00048568995
GS16_GC07_10,GS16_GC07,GS16,GC07,10,0,NA,NA,NA,NA,NA
GS16_GC07_15,GS16_GC07,GS16,GC07,15,0,0,0,0.00449,0.09794358015,0.02375457632
GS16_GC07_20,GS16_GC07,GS16,GC07,20,0,NA,NA,NA,NA,NA
GS16_GC07_23,GS16_GC07,GS16,GC07,23,0,0,0,0.00866,0.10686570062,0.0569966552
GS16_GC07_30,GS16_GC07,GS16,GC07,30,0,NA,NA,NA,NA,NA
GS16_GC07_37,GS16_GC07,GS16,GC07,37,0,0,0,0.01353,0.09293542016,0.08760048305
GS16_GC07_40,GS16_GC07,GS16,GC07,40,0,NA,NA,NA,NA,NA
GS16_GC07_45,GS16_GC07,GS16,GC07,45,0,NA,NA,NA,NA,NA
GS16_GC07_48,GS16_GC07,GS16,GC07,48,0,0,0,0.01437,0.08232426685,0.0708617776
GS16_GC07_50,GS16_GC07,GS16,GC07,50,0,NA,NA,NA,NA,NA
GS16_GC07_58,GS16_GC07,GS16,GC07,58,0,0,0,0.01437,0.07241346022,0.06586760952
GS16_GC07_66,GS16_GC07,GS16,GC07,66,0,0,0,0.01324,0.06933012891,0.06543198264
GS16_GC07_70,GS16_GC07,GS16,GC07,70,0,NA,NA,NA,NA,NA
GS16_GC07_75,GS16_GC07,GS16,GC07,75,0,NA,NA,NA,NA,NA
GS16_GC07_77,GS16_GC07,GS16,GC07,77,0,0,0,0.01039,0.0566406471,0.0536783293
GS16_GC07_80,GS16_GC07,GS16,GC07,80,0,NA,NA,NA,NA,NA
GS16_GC07_85,GS16_GC07,GS16,GC07,85,0,NA,NA,NA,NA,NA
GS16_GC07_86,GS16_GC07,GS16,GC07,86,0,0.00048,0.00048,0.00785,0.05343996449,0.05175441348
GS17_GC02_2,GS17_GC02,GS17,GC02,2,0.211,NA,NA,NA,NA,NA
GS17_GC02_4,GS17_GC02,GS17,GC02,4,NA,0.02844,0.02844,0,0.00003430898,0.000880016709
GS17_GC02_5,GS17_GC02,GS17,GC02,5,0.28,NA,NA,NA,NA,NA
GS17_GC02_10,GS17_GC02,GS17,GC02,10,0.165,NA,NA,NA,NA,NA
GS17_GC02_15,GS17_GC02,GS17,GC02,15,NA,0.02621,0.02621,0,0.000021709782,0.000281123355
GS17_GC02_20,GS17_GC02,GS17,GC02,20,0.13,NA,NA,NA,NA,NA
GS17_GC02_25,GS17_GC02,GS17,GC02,25,NA,0.02449,0.02449,0,0.000028479932,0.000201108841
GS17_GC02_30,GS17_GC02,GS17,GC02,30,0.1,NA,NA,NA,NA,NA
GS17_GC02_35,GS17_GC02,GS17,GC02,35,NA,0.02323,0.02323,0,0.000023268407,0.000273973404
GS17_GC02_40,GS17_GC02,GS17,GC02,40,0.074,NA,NA,NA,NA,NA
GS17_GC02_45,GS17_GC02,GS17,GC02,45,NA,0.02163,0.02163,0,0.00003279498,0.000251546074
GS17_GC02_50,GS17_GC02,GS17,GC02,50,0.054,NA,NA,NA,NA,NA
GS17_GC02_55,GS17_GC02,GS17,GC02,55,NA,0.01958,0.01958,0,0.000042148814,0.000352085556
GS17_GC02_65,GS17_GC02,GS17,GC02,65,NA,0.01732,0.01732,0,0.000026665209,0.000198240069
GS17_GC02_66,GS17_GC02,GS17,GC02,66,NA,NA,NA,NA,NA,NA
GS17_GC02_67,GS17_GC02,GS17,GC02,67,NA,NA,NA,NA,NA,NA
GS17_GC02_68,GS17_GC02,GS17,GC02,68,NA,NA,NA,NA,NA,NA
GS17_GC02_69,GS17_GC02,GS17,GC02,69,NA,NA,NA,NA,NA,NA
GS17_GC02_70,GS17_GC02,GS17,GC02,70,0.023,NA,NA,NA,NA,NA
GS17_GC02_71,GS17_GC02,GS17,GC02,71,NA,NA,NA,NA,NA,NA
GS17_GC02_72,GS17_GC02,GS17,GC02,72,NA,NA,NA,NA,NA,NA
GS17_GC02_73,GS17_GC02,GS17,GC02,73,NA,NA,NA,NA,NA,NA
GS17_GC02_73.2,GS17_GC02,GS17,GC02,73.2,NA,0.01511,0.01511,0,0.000035027136,0.000296882299
GS17_GC02_73.3,GS17_GC02,GS17,GC02,73.2,NA,NA,NA,NA,NA,NA
GS17_GC02_74,GS17_GC02,GS17,GC02,74,NA,NA,NA,NA,NA,NA
GS17_GC02_75,GS17_GC02,GS17,GC02,75,NA,NA,NA,NA,NA,NA
GS17_GC02_77,GS17_GC02,GS17,GC02,77,NA,NA,NA,NA,NA,NA
GS17_GC02_78,GS17_GC02,GS17,GC02,78,NA,NA,NA,NA,NA,NA
GS17_GC02_79,GS17_GC02,GS17,GC02,79,NA,NA,NA,NA,NA,NA
GS17_GC02_80,GS17_GC02,GS17,GC02,80,0.012,NA,NA,NA,NA,NA
GS17_GC02_85,GS17_GC02,GS17,GC02,85,NA,0.0127,0.0127,0,0.000035271582,0.000236364654
GS17_GC02_86,GS17_GC02,GS17,GC02,86,NA,NA,NA,NA,NA,NA
GS17_GC02_87,GS17_GC02,GS17,GC02,87,NA,NA,NA,NA,NA,NA
GS17_GC02_88,GS17_GC02,GS17,GC02,88,NA,NA,NA,NA,NA,NA
GS17_GC02_89,GS17_GC02,GS17,GC02,89,NA,NA,NA,NA,NA,NA
GS17_GC02_90,GS17_GC02,GS17,GC02,90,0.0044,NA,NA,NA,NA,NA
GS17_GC02_91,GS17_GC02,GS17,GC02,91,NA,NA,NA,NA,NA,NA
GS17_GC02_92,GS17_GC02,GS17,GC02,92,NA,NA,NA,NA,NA,NA
GS17_GC02_93,GS17_GC02,GS17,GC02,93,NA,NA,NA,NA,NA,NA
GS17_GC02_93.2,GS17_GC02,GS17,GC02,93.2,NA,NA,NA,NA,NA,NA
GS17_GC02_93.3,GS17_GC02,GS17,GC02,93.3,NA,NA,NA,NA,NA,NA
GS17_GC02_94,GS17_GC02,GS17,GC02,94,NA,NA,NA,NA,NA,NA
GS17_GC02_95,GS17_GC02,GS17,GC02,95,NA,NA,NA,NA,NA,NA
GS17_GC02_96,GS17_GC02,GS17,GC02,96,NA,NA,NA,NA,NA,NA
GS17_GC02_97,GS17_GC02,GS17,GC02,97,NA,NA,NA,NA,NA,NA
GS17_GC02_98,GS17_GC02,GS17,GC02,98,NA,NA,NA,NA,NA,NA
GS17_GC02_99,GS17_GC02,GS17,GC02,99,0.001,NA,NA,NA,NA,NA
GS17_GC02_100,GS17_GC02,GS17,GC02,100,NA,NA,NA,NA,NA,NA
GS17_GC02_101,GS17_GC02,GS17,GC02,101,NA,NA,NA,NA,NA,NA
GS17_GC02_102,GS17_GC02,GS17,GC02,102,NA,NA,NA,NA,NA,NA
GS17_GC02_103,GS17_GC02,GS17,GC02,103,NA,NA,NA,NA,NA,NA
GS17_GC02_104,GS17_GC02,GS17,GC02,104,NA,NA,NA,NA,NA,NA
GS17_GC02_105,GS17_GC02,GS17,GC02,105,NA,0.00752,0.00752,0.00026,0.008400048608,0.000218087196
GS17_GC02_106,GS17_GC02,GS17,GC02,106,NA,NA,NA,NA,NA,NA
GS17_GC02_107,GS17_GC02,GS17,GC02,107,NA,NA,NA,NA,NA,NA
GS17_GC02_108,GS17_GC02,GS17,GC02,108,NA,NA,NA,NA,NA,NA
GS17_GC02_109,GS17_GC02,GS17,GC02,109,NA,NA,NA,NA,NA,NA
GS17_GC02_110,GS17_GC02,GS17,GC02,110,0.0008,NA,NA,NA,NA,NA
GS17_GC02_111,GS17_GC02,GS17,GC02,111,NA,NA,NA,NA,NA,NA
GS17_GC02_112,GS17_GC02,GS17,GC02,112,NA,NA,NA,NA,NA,NA
GS17_GC02_113,GS17_GC02,GS17,GC02,113,NA,NA,NA,NA,NA,NA
GS17_GC02_114,GS17_GC02,GS17,GC02,114,NA,NA,NA,NA,NA,NA
GS17_GC02_114.5,GS17_GC02,GS17,GC02,114.5,NA,NA,NA,NA,NA,NA
GS17_GC02_115,GS17_GC02,GS17,GC02,115,NA,0.00533,0.00533,0.00148,0.019886925036,0.000233850775
GS17_GC02_125,GS17_GC02,GS17,GC02,125,NA,0.00295,0.00295,0.0031,0.029977010026,0.00021326825
GS17_GC02_130,GS17_GC02,GS17,GC02,130,0.0008,NA,NA,NA,NA,NA
GS17_GC02_135,GS17_GC02,GS17,GC02,135,NA,0.00179,0.00179,0.00456,0.040132341628,0.000224592227
GS17_GC02_150,GS17_GC02,GS17,GC02,150,NA,NA,NA,NA,NA,NA
GS17_GC02_155,GS17_GC02,GS17,GC02,155,NA,0,0,0.00958,0.060749677756,0.000218615744
GS17_GC02_170,GS17_GC02,GS17,GC02,170,NA,NA,NA,NA,NA,NA
GS17_GC02_185,GS17_GC02,GS17,GC02,185,NA,0,0,0.01771,0.081129987498,0.000130553883
GS17_GC02_190,GS17_GC02,GS17,GC02,190,NA,NA,NA,NA,NA,NA
GS17_GC02_210,GS17_GC02,GS17,GC02,210,NA,NA,NA,NA,NA,NA
GS17_GC02_215,GS17_GC02,GS17,GC02,215,NA,0,0,0.02627,0.097530076328,0.0002192646
GS17_GC02_240,GS17_GC02,GS17,GC02,240,NA,0,0,0.0341,0.105099248637,0.001418850304
GS17_GC04_2,GS17_GC04,GS17,GC04,2,0.136,NA,NA,NA,NA,NA
